id,retailer,long_wgs,lat_wgs,size_band,size_code
1010019716,Spar,0.97622,51.90178,"< 3,013 ft2 (280m2)",Small convenience
1010013840,Budgens,0.99496521,51.8806796,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018220,Spar,-6.421347246,55.1077055,"< 3,013 ft2 (280m2)",Small convenience
1010018097,Spar,-6.521978624,55.20141121,"< 3,013 ft2 (280m2)",Small convenience
1010019268,Morrisons,-2.252494857,53.10938326,"< 3,013 ft2 (280m2)",Small convenience
1010014330,Iceland,-2.235603307,53.16495763,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010017951,Spar,-1.897005535,54.94700472,"< 3,013 ft2 (280m2)",Small convenience
1010004824,Tesco,-1.849037414,54.86090368,"< 3,013 ft2 (280m2)",Small convenience
1010013195,Heron,-1.832855875,54.85157137,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010011318,Iceland,-1.831289965,54.85251054,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010014716,Scottish Midland Co-operative,-2.180964754,54.73625592,"< 3,013 ft2 (280m2)",Small convenience
1010017439,Spar,-1.743442334,54.8221327,"< 3,013 ft2 (280m2)",Small convenience
1010008416,The Co-operative Group,0.42674742,51.51517227,"< 3,013 ft2 (280m2)",Small convenience
1010011539,Chelmsford Star Co-operative Society,0.418151216,51.48029138,"< 3,013 ft2 (280m2)",Small convenience
1010001771,Marks and Spencer,0.397266024,51.50977508,"< 3,013 ft2 (280m2)",Small convenience
1010010954,Iceland,0.448169013,51.52459391,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010011932,The Southern Co-operative,-1.054140803,50.84283712,"< 3,013 ft2 (280m2)",Small convenience
1010006276,Tesco,-1.094560117,50.84518136,"30,138 ft2 > (2,800 m2)",Very large
1010010660,Waitrose,-1.546771648,52.47191365,"< 3,013 ft2 (280m2)",Small convenience
1010014912,Marks and Spencer,-1.437365328,52.42076273,"< 3,013 ft2 (280m2)",Small convenience
1010014631,Heart of England Co-operative,-1.475527272,52.41934738,"< 3,013 ft2 (280m2)",Small convenience
1010018629,Budgens,-1.475077582,52.39850632,"< 3,013 ft2 (280m2)",Small convenience
1010000899,Asda,-1.432526509,52.42928385,"30,138 ft2 > (2,800 m2)",Very large
1010014342,Iceland,-1.554562879,52.38800861,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010002888,Sainsburys,-1.508714495,52.40987242,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010001388,Marks and Spencer,-1.512243077,52.40871858,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010013276,Heron,-1.481793473,52.41128085,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018253,Spar,-6.330259371,54.45466249,"< 3,013 ft2 (280m2)",Small convenience
1010000593,Asda,-6.434236437,54.42835752,"30,138 ft2 > (2,800 m2)",Very large
1010010651,Tesco,-6.393974364,54.44580521,"30,138 ft2 > (2,800 m2)",Very large
1010018043,Spar,-6.430526071,54.43024009,"< 3,013 ft2 (280m2)",Small convenience
1010010997,Iceland,-6.330205965,54.46289459,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010015405,Marks and Spencer,-6.391041914,54.44596137,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010010981,Iceland,-6.270412573,54.34670756,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010009401,The Co-operative Group,-1.625748428,55.03629397,"< 3,013 ft2 (280m2)",Small convenience
1010014308,Iceland,-1.590288296,55.08554114,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010009573,The Co-operative Group,-0.449283015,51.09017155,"< 3,013 ft2 (280m2)",Small convenience
1010006286,Tesco,-0.185887989,51.16835204,"30,138 ft2 > (2,800 m2)",Very large
1010009317,The Co-operative Group,-0.115677105,51.17183835,"< 3,013 ft2 (280m2)",Small convenience
1010009581,The Co-operative Group,-0.181329314,51.101945,"< 3,013 ft2 (280m2)",Small convenience
1010016528,Spar,-0.097490814,51.13631603,"< 3,013 ft2 (280m2)",Small convenience
1010001768,Marks and Spencer,-0.15501009,51.15830377,"< 3,013 ft2 (280m2)",Small convenience
1010007670,The Co-operative Group,-0.222612232,51.10360416,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010010961,Iceland,-0.205113743,51.09713766,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010001540,Marks and Spencer,-0.185159954,51.11592385,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010012888,Farmfoods,-2.440525811,53.09455423,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010009431,The Co-operative Group,-1.937842929,53.91598044,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010014217,Marks and Spencer,-1.840551938,53.85211579,"< 3,013 ft2 (280m2)",Small convenience
1010006817,Waitrose,0.161513179,51.05801655,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010013801,Aldi,-0.137721315,51.32094825,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010014944,The Co-operative Group,-0.132893818,51.39985179,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010012748,Sainsburys,-0.119081507,51.39175862,"< 3,013 ft2 (280m2)",Small convenience
1010015101,Budgens,-0.118578122,51.36422147,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010003419,Sainsburys,-0.071893968,51.38085678,"< 3,013 ft2 (280m2)",Small convenience
1010014784,The Southern Co-operative,-0.040203534,51.38596693,"< 3,013 ft2 (280m2)",Small convenience
1010004752,Tesco,-0.098170267,51.3635138,"< 3,013 ft2 (280m2)",Small convenience
1010019302,Lidl,-0.119818306,51.37397176,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018688,Lidl,-0.096763025,51.38779097,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010007006,Lidl,-0.16623236,51.40580874,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010000963,Asda,-0.168290752,51.40743838,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010013003,Farmfoods,-0.162981685,51.40613668,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010001691,Marks and Spencer,-4.027090708,55.94396865,"< 3,013 ft2 (280m2)",Small convenience
1010000757,Asda,-3.023696997,51.65482782,"30,138 ft2 > (2,800 m2)",Very large
1010011327,Iceland,-1.555043065,54.5267011,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004825,Tesco,-1.553672692,54.52515794,"< 3,013 ft2 (280m2)",Small convenience
1010009253,The Co-operative Group,-1.594315635,54.52691585,"< 3,013 ft2 (280m2)",Small convenience
1010019452,Morrisons,-1.517192987,54.533127,"< 3,013 ft2 (280m2)",Small convenience
1010019393,Morrisons,-1.170687186,52.26434918,"< 3,013 ft2 (280m2)",Small convenience
1010015305,Aldi,1.401186823,51.22369509,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010011608,Central England Co-operative,-1.517811254,52.92837865,"< 3,013 ft2 (280m2)",Small convenience
1010018832,Morrisons,-1.444560993,52.89235577,"< 3,013 ft2 (280m2)",Small convenience
1010020350,The Co-operative Group,-1.538064451,52.92624685,"< 3,013 ft2 (280m2)",Small convenience
1010003442,Sainsburys,-1.484901544,52.9147214,"< 3,013 ft2 (280m2)",Small convenience
1010007527,Costco,-1.44507436,52.91900242,"30,138 ft2 > (2,800 m2)",Very large
1010003440,Sainsburys,-1.490281602,52.93182099,"< 3,013 ft2 (280m2)",Small convenience
1010011599,Central England Co-operative,-1.421652827,52.88881366,"< 3,013 ft2 (280m2)",Small convenience
1010005965,Tesco,-1.440070126,52.92518479,"< 3,013 ft2 (280m2)",Small convenience
1010011609,Central England Co-operative,-1.420864981,52.94793292,"< 3,013 ft2 (280m2)",Small convenience
1010011600,Central England Co-operative,-1.499144555,52.88756224,"< 3,013 ft2 (280m2)",Small convenience
1010011329,Iceland,-1.505760863,52.90563709,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010002903,Sainsburys,-1.472183552,52.91968285,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010020243,Spar,-7.3271,55.03124,"< 3,013 ft2 (280m2)",Small convenience
1010020226,Spar,-7.27613,55.0424,"< 3,013 ft2 (280m2)",Small convenience
1010020177,Spar,-7.355856477,54.9618743,"< 3,013 ft2 (280m2)",Small convenience
1010016060,Dunnes Stores,-7.342455094,55.01864344,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010020264,Spar,-7.15364,54.91197,"< 3,013 ft2 (280m2)",Small convenience
1010008230,The Co-operative Group,-1.97878909,51.28693561,"< 3,013 ft2 (280m2)",Small convenience
1010003233,Sainsburys,-1.991705621,51.35224145,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010011176,Iceland,-1.99377612,51.3525178,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010002547,Morrisons,-1.989065864,51.35286319,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010011026,Iceland,-1.623780711,53.68952573,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010005417,Tesco,-1.153127647,51.57532045,"< 3,013 ft2 (280m2)",Small convenience
1010020132,Spar,-1.24281,51.61098,"< 3,013 ft2 (280m2)",Small convenience
1010017849,Spar,-1.095454703,53.51491254,"< 3,013 ft2 (280m2)",Small convenience
1010009353,The Co-operative Group,-1.153283189,53.61711535,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010001867,Marks and Spencer,-1.113182431,53.50665051,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010000983,Asda,-1.027183953,53.5903137,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010016778,Spar,-1.189070455,53.47678492,"< 3,013 ft2 (280m2)",Small convenience
1010009578,The Co-operative Group,-1.069574626,53.4719823,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004149,Tesco,-2.443982854,50.7016748,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010006514,Waitrose,-2.466899382,50.71525653,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010006619,Waitrose,-2.435610635,50.71433922,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010009240,The Co-operative Group,1.277282946,51.14500042,"< 3,013 ft2 (280m2)",Small convenience
1010017086,Spar,1.303012991,51.13257023,"< 3,013 ft2 (280m2)",Small convenience
1010014447,Aldi,-1.54405779,54.90818824,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010015851,Lidl,-1.50318401,54.90723873,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018100,Spar,-5.83509617,54.33352459,"< 3,013 ft2 (280m2)",Small convenience
1010020220,Spar,-5.83754,54.29235,"< 3,013 ft2 (280m2)",Small convenience
1010018190,Spar,-5.71696747,54.33387579,"< 3,013 ft2 (280m2)",Small convenience
1010006956,Lidl,-5.887276126,54.21511267,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010015296,Aldi,-2.00642725,52.52629015,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004502,Tesco,-1.98332666,52.54401564,"< 3,013 ft2 (280m2)",Small convenience
1010013243,Heron,-2.034927041,52.56735979,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010000846,Asda,-2.035795623,52.56832449,"30,138 ft2 > (2,800 m2)",Very large
1010014692,Midcounties Co-operative,-2.054759741,52.53229756,"< 3,013 ft2 (280m2)",Small convenience
1010013103,Farmfoods,-2.06611074,52.54205088,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018711,Heron,-2.05818905,52.54100184,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010011333,Iceland,-0.437543556,54.00430988,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010003995,Sainsburys,-2.153050184,52.26014195,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010012335,Scottish Midland Co-operative,-4.5885246,55.99708305,"< 3,013 ft2 (280m2)",Small convenience
1010018465,Spar,-4.583408235,55.98894228,"< 3,013 ft2 (280m2)",Small convenience
1010012336,Scottish Midland Co-operative,-4.571358676,55.99996835,"< 3,013 ft2 (280m2)",Small convenience
1010000123,Aldi,-2.929915183,56.47381299,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018515,Spar,-3.023997461,56.46466806,"< 3,013 ft2 (280m2)",Small convenience
1010018525,Spar,-2.941716402,56.43945584,"< 3,013 ft2 (280m2)",Small convenience
1010001678,Marks and Spencer,-3.07431788,56.46159056,"< 3,013 ft2 (280m2)",Small convenience
1010016602,Spar,-0.50371326,51.8876223,"< 3,013 ft2 (280m2)",Small convenience
1010014871,Lidl,-0.50505136,51.88740759,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010003063,Sainsburys,-0.51244345,51.88901021,"30,138 ft2 > (2,800 m2)",Very large
1010000403,Aldi,-0.015219,51.12991871,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010009945,The Co-operative Group,-4.151609715,55.76317812,"< 3,013 ft2 (280m2)",Small convenience
1010012908,Farmfoods,-4.17584039,55.76045366,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010005943,Tesco,0.24487053,50.81681094,"< 3,013 ft2 (280m2)",Small convenience
1010002184,Morrisons,0.284908935,50.79669533,"30,138 ft2 > (2,800 m2)",Very large
1010003382,Sainsburys,0.295076143,50.77277604,"< 3,013 ft2 (280m2)",Small convenience
1010004298,Tesco,-3.137229563,51.72921426,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010013123,Farmfoods,-3.178601129,51.79503871,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010013072,Farmfoods,-3.245381862,51.77492613,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010007262,Lidl,-3.246626974,51.77590074,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010014546,The Co-operative Group,-2.976868934,55.95323799,"< 3,013 ft2 (280m2)",Small convenience
1010007068,Lidl,-3.066586985,55.94316036,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010006187,Tesco,-3.055381621,55.93876618,"30,138 ft2 > (2,800 m2)",Very large
1010012287,Scottish Midland Co-operative,-2.986619346,55.95892774,"< 3,013 ft2 (280m2)",Small convenience
1010000159,Aldi,-3.067987051,55.94226704,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018477,Spar,-3.133330583,55.95021932,"< 3,013 ft2 (280m2)",Small convenience
1010012315,Scottish Midland Co-operative,-3.151689186,55.96134187,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004914,Tesco,-3.136879017,55.93277855,"< 3,013 ft2 (280m2)",Small convenience
1010014722,Scottish Midland Co-operative,-3.114160154,55.93493296,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010012271,Scottish Midland Co-operative,-3.114357602,55.95366605,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010019826,Spar,-3.39038,55.98161,"< 3,013 ft2 (280m2)",Small convenience
1010012291,Scottish Midland Co-operative,-3.305933193,55.96182437,"< 3,013 ft2 (280m2)",Small convenience
1010014721,Scottish Midland Co-operative,-3.278699105,55.93625002,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010012912,Farmfoods,-3.284888283,55.91548915,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004160,Tesco,-3.401370952,55.98329963,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010013908,The Co-operative Group,-3.20859389,55.94585287,"< 3,013 ft2 (280m2)",Small convenience
1010012262,Scottish Midland Co-operative,-3.251689772,55.93937106,"< 3,013 ft2 (280m2)",Small convenience
1010007075,Lidl,-3.234082516,55.97900779,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010015170,Aldi,-3.222561265,55.90486397,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004157,Tesco,-3.238662896,55.91149581,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010003502,Sainsburys,-3.209393857,55.92665514,"< 3,013 ft2 (280m2)",Small convenience
1010004912,Tesco,-3.187365424,55.95702799,"< 3,013 ft2 (280m2)",Small convenience
1010014004,Tesco,-3.199649547,55.95715978,"< 3,013 ft2 (280m2)",Small convenience
1010012316,Scottish Midland Co-operative,-3.184276512,55.94490057,"< 3,013 ft2 (280m2)",Small convenience
1010000158,Aldi,-3.23842263,55.93643183,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010001948,Marks and Spencer,-3.179624912,55.9800595,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010003508,Sainsburys,-3.194084342,55.95335458,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010014719,Scottish Midland Co-operative,-3.220444406,55.94602979,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018392,Spar,-2.954289639,57.66443512,"< 3,013 ft2 (280m2)",Small convenience
1010012248,Scottish Midland Co-operative,-2.954523717,57.67320766,"< 3,013 ft2 (280m2)",Small convenience
1010008592,The Co-operative Group,-3.224980469,57.4704233,"< 3,013 ft2 (280m2)",Small convenience
1010008593,The Co-operative Group,-3.126988798,57.44501552,"< 3,013 ft2 (280m2)",Small convenience
1010006881,Lidl,-2.961989129,57.67529881,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010006210,Tesco,-3.321462406,57.65067105,"30,138 ft2 > (2,800 m2)",Very large
1010012349,Scottish Midland Co-operative,-3.098384323,57.61439118,"< 3,013 ft2 (280m2)",Small convenience
1010008542,The Co-operative Group,-1.195816936,50.84388546,"< 3,013 ft2 (280m2)",Small convenience
1010007311,Lidl,-1.185879136,50.83429658,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004718,Tesco,-2.926182231,53.27620238,"< 3,013 ft2 (280m2)",Small convenience
1010011887,The Southern Co-operative,-0.785449844,51.23466089,"< 3,013 ft2 (280m2)",Small convenience
1010010747,Iceland,0.266442401,52.40034286,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004728,Tesco,0.099959839,51.67185508,"< 3,013 ft2 (280m2)",Small convenience
1010004098,Tesco,0.108085504,51.69720669,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010011889,The Southern Co-operative,-0.274760215,51.36390439,"< 3,013 ft2 (280m2)",Small convenience
1010005099,Tesco,-0.268306545,51.33441616,"< 3,013 ft2 (280m2)",Small convenience
1010017154,Spar,-3.89725997,50.79917998,"< 3,013 ft2 (280m2)",Small convenience
1010017332,Spar,-3.646433478,50.78392836,"< 3,013 ft2 (280m2)",Small convenience
1010001828,Marks and Spencer,-3.463671032,50.71668691,"< 3,013 ft2 (280m2)",Small convenience
1010006393,Tesco,-3.530861849,50.72413094,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010000168,Aldi,-3.480127366,50.73558085,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010019640,Morrisons,-3.394884235,50.64119482,"< 3,013 ft2 (280m2)",Small convenience
1010008114,The Co-operative Group,-3.388851556,50.62433392,"< 3,013 ft2 (280m2)",Small convenience
1010011219,Iceland,-3.413026684,50.62082941,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004946,Tesco,-3.88729046,56.00084214,"< 3,013 ft2 (280m2)",Small convenience
1010018444,Spar,-3.826338264,56.0239338,"< 3,013 ft2 (280m2)",Small convenience
1010002097,Marks and Spencer,-3.847577705,56.02578902,"< 3,013 ft2 (280m2)",Small convenience
1010014728,Scottish Midland Co-operative,-3.805732844,56.02887036,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010012320,Scottish Midland Co-operative,-3.783617641,56.02861404,"< 3,013 ft2 (280m2)",Small convenience
1010007952,The Co-operative Group,-3.748344961,55.99618207,"< 3,013 ft2 (280m2)",Small convenience
1010018350,Spar,-3.710822968,56.00911978,"< 3,013 ft2 (280m2)",Small convenience
1010013148,Farmfoods,-3.784831202,56.00526395,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010012944,Farmfoods,-3.72293101,56.01875424,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010013833,Marks and Spencer,-3.62226795,55.97585016,"< 3,013 ft2 (280m2)",Small convenience
1010018501,Spar,-3.574732517,55.98046127,"< 3,013 ft2 (280m2)",Small convenience
1010007074,Lidl,-3.602863742,56.01680399,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018332,Spar,-3.614841148,56.00887647,"< 3,013 ft2 (280m2)",Small convenience
1010013229,Heron,-2.3957274,53.5477564,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010017355,Spar,-5.104349973,50.16853998,"< 3,013 ft2 (280m2)",Small convenience
1010006493,Tesco,-5.071819229,50.15585766,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010010722,Tesco,-0.769061697,51.29223955,"< 3,013 ft2 (280m2)",Small convenience
1010009171,The Co-operative Group,0.889374654,51.31242772,"< 3,013 ft2 (280m2)",Small convenience
1010012150,East of England Co-operative,1.333784703,51.96478552,"< 3,013 ft2 (280m2)",Small convenience
1010012149,East of England Co-operative,1.352419324,51.96659163,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010016548,Spar,-0.843335565,51.27732599,"< 3,013 ft2 (280m2)",Small convenience
1010009269,The Co-operative Group,-0.835179324,51.28367755,"< 3,013 ft2 (280m2)",Small convenience
1010001968,Marks and Spencer,-0.841313383,51.28224485,"< 3,013 ft2 (280m2)",Small convenience
1010007010,Lidl,1.16057274,51.11178341,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010012920,Farmfoods,-2.888920268,56.6471576,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010009991,The Co-operative Group,-3.004695613,56.67471019,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010001991,Marks and Spencer,-3.060678443,53.5577782,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010008067,The Co-operative Group,-2.321513263,51.22147387,"< 3,013 ft2 (280m2)",Small convenience
1010015403,Marks and Spencer,-2.284840285,51.26988146,"< 3,013 ft2 (280m2)",Small convenience
1010014598,The Co-operative Group,-2.323473754,51.29992946,"< 3,013 ft2 (280m2)",Small convenience
1010009745,The Co-operative Group,-2.757642368,55.72353643,"< 3,013 ft2 (280m2)",Small convenience
1010002063,Marks and Spencer,-2.802722543,55.61400201,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010019239,Morrisons,-1.593449413,54.92137627,"< 3,013 ft2 (280m2)",Small convenience
1010006246,Tesco,-1.601908561,54.96376793,"30,138 ft2 > (2,800 m2)",Very large
1010007176,Lidl,-2.994681538,56.19606887,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018300,Spar,-3.162394133,56.18256797,"< 3,013 ft2 (280m2)",Small convenience
1010012942,Farmfoods,-3.169795091,56.1965374,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010014764,Scottish Midland Co-operative,-3.128919584,56.18421638,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010008849,The Co-operative Group,-1.970256966,53.44018279,"< 3,013 ft2 (280m2)",Small convenience
1010020332,The Co-operative Group,-2.206626748,51.86215317,"< 3,013 ft2 (280m2)",Small convenience
1010010663,Aldi,-2.250788648,51.85720858,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010012825,Farmfoods,-2.221332208,51.85546979,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010001874,Marks and Spencer,-2.252465969,51.85898083,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010001433,Marks and Spencer,-2.245847244,51.86468162,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010017568,Spar,-0.914790241,53.70611204,"< 3,013 ft2 (280m2)",Small convenience
1010011369,Iceland,-0.872608529,53.70368814,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010005464,Tesco,-1.139600505,50.7999563,"< 3,013 ft2 (280m2)",Small convenience
1010011896,The Southern Co-operative,-1.132923175,50.80892229,"< 3,013 ft2 (280m2)",Small convenience
1010018726,Morrisons,-1.165318948,50.82451388,"< 3,013 ft2 (280m2)",Small convenience
1010000775,Asda,-1.12930039,50.79171672,"30,138 ft2 > (2,800 m2)",Very large
1010007939,The Co-operative Group,-1.159336003,50.79377654,"< 3,013 ft2 (280m2)",Small convenience
1010014799,The Southern Co-operative,-1.14529052,50.80859961,"< 3,013 ft2 (280m2)",Small convenience
1010019669,Morrisons,-1.141853557,50.80098016,"< 3,013 ft2 (280m2)",Small convenience
1010017404,Spar,-1.169245604,50.81186994,"< 3,013 ft2 (280m2)",Small convenience
1010006740,Waitrose,-1.1352034,50.79271179,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010009786,The Co-operative Group,-0.620042765,52.91995435,"< 3,013 ft2 (280m2)",Small convenience
1010013491,Marks and Spencer,-0.638115119,52.90515587,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010004791,Tesco,0.394611896,51.41838455,"< 3,013 ft2 (280m2)",Small convenience
1010010849,Iceland,0.364037432,51.44266311,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010002238,Morrisons,0.354307962,51.42000217,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010019383,Morrisons,0.393867013,51.418338,"< 3,013 ft2 (280m2)",Small convenience
1010014568,The Co-operative Group,0.309729422,51.38378881,"< 3,013 ft2 (280m2)",Small convenience
1010013493,Marks and Spencer,0.320925017,51.4430134,"< 3,013 ft2 (280m2)",Small convenience
1010012946,Farmfoods,0.367922945,51.44178112,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010007847,The Co-operative Group,0.305052073,51.36590244,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010003122,Sainsburys,1.730373958,52.61060905,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Large
1010007270,Lidl,1.719504,52.60419877,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010018478,Spar,-4.772365484,55.94821492,"< 3,013 ft2 (280m2)",Small convenience
1010013026,Farmfoods,-4.689723569,55.93435163,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010009488,The Co-operative Group,-0.124313126,53.55126682,"< 3,013 ft2 (280m2)",Small convenience
1010015899,Budgens,-0.096760952,53.5756892,"< 3,013 ft2 (280m2)",Small convenience
1010012071,Lincolnshire Co-operative,-0.099056329,53.54929947,"< 3,013 ft2 (280m2)",Small convenience
1010007050,Lidl,-0.102403664,53.56548162,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010014261,Iceland,-0.085300134,53.57226549,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Mid-size
1010016664,Spar,-0.181948877,53.53593794,"< 3,013 ft2 (280m2)",Small convenience
1010020281,Lincolnshire Co-operative,-0.2423,53.57503,"< 3,013 ft2 (280m2)",Small convenience
