lsoa11cd,FHRSID
E01005812,6
E01005813,5
E01005814,8
E01005815,14
E01005816,23
E01005817,27
E01005818,11
E01005819,8
E01005820,22
E01005821,10
E01005822,46
E01005823,18
E01005824,9
E01005825,22
E01005826,6
E01005827,12
E01005828,10
E01005829,13
E01005830,9
E01005831,8
E01005832,8
E01005833,5
E01005834,9
E01005835,3
E01005836,11
E01005837,3
E01005838,11
E01005839,3
E01005840,14
E01005841,6
E01005842,4
E01005843,4
E01005844,13
E01005845,11
E01005846,10
E01005847,12
E01005848,7
E01005849,14
E01005850,3
E01005851,11
E01005852,10
E01005853,13
E01005854,14
E01005855,16
E01005856,16
E01005857,15
E01005858,13
E01005859,21
E01005860,24
E01005861,18
E01005862,12
E01005863,20
E01005864,21
E01005865,21
E01005866,14
E01005867,18
E01005868,21
E01005869,15
E01005870,25
E01005871,12
E01005872,34
E01005873,9
E01005874,32
E01005875,12
E01005876,14
E01005877,29
E01005878,22
E01005879,22
E01005880,5
E01005881,4
E01005882,8
E01005883,22
E01005884,6
E01005885,24
E01005886,20
E01005887,20
E01005888,15
E01005889,26
E01005890,24
E01005891,17
E01005892,16
E01005893,21
E01005894,22
E01005895,11
E01005896,26
E01005897,4
E01005898,2
E01005899,15
E01005900,11
E01005901,7
E01005902,9
E01005903,9
E01005904,9
E01005905,12
E01005906,5
E01005907,5
E01005908,0
E01005909,22
E01005910,24
E01005911,24
E01005912,3
E01005913,5
E01005914,14
E01005915,17
E01005916,20
E01005917,48
E01005918,59
E01005919,21
E01005920,20
E01005921,15
E01005922,14
E01005923,11
E01005924,11
E01005925,10
E01005926,0
E01005927,6
E01005928,8
E01005929,3
E01005930,12
E01005931,11
E01005932,10
E01005933,16
E01005934,17
E01005935,24
E01005936,6
E01005937,3
E01005938,8
E01005939,4
E01005940,8
E01005941,69
E01005942,29
E01005943,31
E01005944,23
E01005945,15
E01005946,32
E01005947,37
E01005948,59
E01005949,67
E01005950,51
E01005951,16
E01005952,58
E01005953,18
E01005954,14
E01005955,12
E01005956,5
E01005957,33
E01005958,8
E01005959,20
E01005960,64
E01005961,7
E01005962,7
E01005963,14
E01005964,11
E01005965,13
E01005966,23
E01005967,17
E01005968,10
E01005969,12
E01005970,21
E01005971,25
E01005972,28
E01005973,12
E01005974,21
E01005975,19
E01005976,20
E01005977,15
E01005978,10
E01005979,10
E01005980,11
E01005981,13
E01005982,6
E01005983,7
E01005984,8
E01005985,6
E01005986,23
E01005987,15
E01005988,20
E01005989,9
E01005990,12
E01005991,17
E01005992,23
E01005993,6
E01005994,14
E01005995,5
E01005996,12
E01005997,16
E01005998,41
E01005999,38
E01006000,16
E01006001,16
E01006002,19
E01006003,22
E01006004,17
E01006005,7
E01006006,12
E01006007,11
E01006008,8
E01006009,12
E01006010,14
E01006011,13
E01006012,11
E01006013,7
E01006014,10
E01006015,12
E01006016,33
E01006017,1
E01006018,13
E01006019,6
E01006020,8
E01006021,7
E01006022,22
E01006023,16
E01006024,2
E01006025,1
E01006026,16
E01006027,1
E01006028,24
E01006029,24
E01006030,9
E01006031,9
E01006032,12
E01006033,13
E01006034,9
E01006035,22
E01006036,9
E01006037,3
E01006038,8
E01006039,23
E01006040,23
E01006041,24
E01006042,8
E01006043,22
E01006044,6
E01006045,2
E01006046,8
E01006047,5
E01006048,2
E01006049,6
E01006050,0
E01006051,0
E01006052,1
E01006053,1
E01006054,5
E01006055,8
E01006056,6
E01006057,5
E01006058,8
E01006059,8
E01006060,24
E01006061,5
E01006062,3
E01006063,6
E01006064,11
E01006065,14
E01006066,19
E01006067,12
E01006068,20
E01006069,11
E01006070,15
E01006071,0
E01006072,0
E01006073,8
E01006074,3
E01006075,50
E01006076,45
E01006077,55
E01006078,28
E01006079,9
E01006080,56
E01006081,3
E01006082,40
E01006083,15
E01006084,9
E01006085,4
E01006086,2
E01006087,0
E01006088,54
E01006089,21
E01006090,24
E01006091,15
E01006092,19
E01006093,18
E01006094,11
E01006095,12
E01006096,22
E01006097,10
E01006098,22
E01006099,23
E01006100,8
E01006101,11
E01006102,15
E01006103,14
E01006104,16
E01006105,13
E01006106,18
E01006107,10
E01006108,14
E01006109,45
E01006110,49
E01006111,44
E01006112,50
E01006113,49
E01006114,50
E01006115,48
E01006116,17
E01006117,35
E01006118,30
E01006119,27
E01006120,40
E01006121,47
E01006122,8
E01006123,21
E01006124,11
E01006125,12
E01006126,17
E01006127,17
E01006128,18
E01006129,20
E01006130,17
E01006131,16
E01006132,7
E01006133,6
E01006134,1
E01006135,6
E01006136,4
E01006137,3
E01006138,4
E01006139,18
E01006140,6
E01006141,22
E01006142,25
E01006143,28
E01006144,20
E01006145,34
E01006146,34
E01006147,29
E01006148,10
E01006149,30
E01006150,26
E01006151,7
E01006152,6
E01006153,7
E01006154,26
E01006155,17
E01006156,19
E01006157,20
E01006158,18
E01006159,18
E01006160,34
E01006161,42
E01006162,45
E01006163,28
E01006164,18
E01006165,29
E01006166,4
E01006167,4
E01006168,3
E01006169,7
E01006170,8
E01006171,8
E01006172,7
E01006173,25
E01006174,24
E01006175,28
E01006176,20
E01006177,27
E01006178,20
E01006179,25
E01006180,34
E01006181,35
E01006182,18
E01006183,33
E01006184,11
E01006185,47
E01006186,18
E01006187,22
E01006188,45
E01006189,36
E01006190,23
E01006191,20
E01006192,18
E01006193,44
E01006194,55
E01006195,16
E01006196,13
E01006197,37
E01006198,37
E01006199,31
E01006200,28
E01006201,37
E01006202,33
E01006203,33
E01006204,16
E01006205,17
E01006206,14
E01006207,9
E01006208,5
E01006209,15
E01006210,10
E01006211,17
E01006212,7
E01006213,11
E01006214,6
E01006215,5
E01006216,2
E01006217,5
E01006218,13
E01006219,9
E01006220,1
E01006221,26
E01006222,4
E01006223,26
E01006224,20
E01006225,26
E01006226,25
E01006227,6
E01006228,7
E01006229,8
E01006230,6
E01006231,1
E01006232,2
E01006233,1
E01006234,1
E01006235,1
E01006236,0
E01006237,8
E01006238,8
E01006239,36
E01006240,12
E01006241,8
E01006242,36
E01006243,4
E01006244,35
E01006245,24
E01006246,6
E01006247,10
E01006248,4
E01006249,5
E01006250,8
E01006251,3
E01006252,8
E01006253,10
E01006254,10
E01006255,17
E01006256,15
E01006257,18
E01006258,20
E01006259,3
E01006260,8
E01006261,14
E01006262,7
E01006263,25
E01006264,18
E01006265,27
E01006266,11
E01006267,11
E01006268,11
E01006269,11
E01006270,7
E01006271,10
E01006272,13
E01006273,8
E01006274,15
E01006275,16
E01006276,13
E01006277,12
E01006278,6
E01006279,7
E01006280,7
E01006281,6
E01006282,6
E01006283,13
E01006284,10
E01006285,11
E01006286,9
E01006287,6
E01006288,12
E01006289,35
E01006290,9
E01006291,34
E01006292,34
E01006293,12
E01006294,12
E01006295,12
E01006296,48
E01006297,11
E01006298,54
E01006299,21
E01006300,11
E01006301,3
E01006302,3
E01006303,2
E01006304,5
E01006305,10
E01006306,58
E01006307,15
E01006308,10
E01006309,12
E01006310,10
E01006311,10
E01006312,5
E01006313,4
E01006314,3
E01006315,4
E01006316,2
E01006317,9
E01006318,5
E01006319,10
E01006320,1
E01006321,1
E01006322,4
E01006323,18
E01006324,20
E01006325,12
E01006326,60
E01006327,4
E01006328,60
E01006329,2
E01006330,49
E01006331,16
E01006332,45
E01006333,59
E01006334,56
E01006335,18
E01006336,17
E01006337,17
E01006338,37
E01006339,4
E01006340,10
E01006341,7
E01006342,10
E01006343,8
E01006344,10
E01006345,8
E01006346,6
E01006347,7
E01006348,6
E01006349,25
E01006350,23
E01006351,24
E01006352,24
E01006353,21
E01006354,25
E01006355,21
E01006356,19
E01006357,26
E01006358,21
E01006359,24
E01006360,15
E01006361,11
E01006362,3
E01006363,1
E01006364,4
E01006365,4
E01006366,8
E01006367,6
E01006368,2
E01006369,58
E01006370,47
E01006371,47
E01006372,5
E01006373,8
E01006374,26
E01006375,57
E01006376,7
E01006377,6
E01006378,0
E01006379,6
E01006380,2
E01006381,10
E01006382,4
E01006383,7
E01006384,5
E01006385,8
E01006386,59
E01006387,45
E01006388,1
E01006389,13
E01006390,8
E01006391,3
E01006392,38
E01006393,11
E01006394,4
E01006395,4
E01006396,7
E01006397,10
E01006398,18
E01006399,17
E01006400,11
E01006401,19
E01006402,10
E01006403,12
E01006404,12
E01006405,11
E01006406,14
E01006407,6
E01006408,14
E01006409,12
E01006410,9
E01006411,17
E01006412,2
E01006413,2
E01006414,4
E01006415,24
E01006416,8
E01006417,6
E01006418,5
E01006419,5
E01006420,2
E01006421,3
E01006422,4
E01006423,4
E01006424,8
E01006425,6
E01006426,6
E01006427,6
E01006428,5
E01006429,4
E01006430,14
E01006431,14
E01006432,5
E01006433,7
E01006434,13
E01006435,23
E01006436,29
E01006437,26
E01006438,1
E01006439,1
E01006440,9
E01006441,2
E01006442,18
E01006443,24
E01006444,13
E01006445,10
E01006446,22
E01006447,25
E01006448,6
E01006449,22
E01006450,28
E01006451,26
E01006452,23
E01006453,20
E01006454,11
E01006455,26
E01006456,10
E01006457,28
E01006458,7
E01006459,24
E01006460,28
E01006461,15
E01006462,22
E01006463,22
E01006464,16
E01006465,10
E01006466,18
E01006467,15
E01006470,18
E01006471,10
E01006472,10
E01006473,3
E01006474,21
E01006475,15
E01006476,4
E01006477,5
E01006478,11
E01006479,16
E01006480,8
E01006481,17
E01006482,20
E01006483,6
E01006484,23
E01006485,18
E01006486,17
E01006487,17
E01006488,17
E01006489,14
E01006490,5
E01006491,6
E01006492,3
E01006493,6
E01006494,8
E01006495,7
E01006496,17
E01006497,13
E01006498,11
E01006499,14
E01006500,19
E01006501,8
E01006502,4
E01006503,2
E01006504,9
E01006505,12
E01006506,4
E01006507,11
E01006508,4
E01006509,9
E01006510,6
E01006512,41
E01006513,74
E01006514,55
E01006515,45
E01006518,39
E01006519,8
E01006520,27
E01006521,10
E01006522,20
E01006523,20
E01006524,10
E01006525,5
E01006526,9
E01006527,10
E01006528,15
E01006529,10
E01006530,18
E01006531,16
E01006532,6
E01006533,13
E01006534,13
E01006535,9
E01006536,12
E01006537,17
E01006538,13
E01006539,4
E01006540,46
E01006541,23
E01006542,47
E01006543,20
E01006544,34
E01006545,38
E01006546,48
E01006547,49
E01006548,46
E01006549,33
E01006550,37
E01006551,24
E01006552,50
E01006553,37
E01006554,41
E01006556,55
E01006557,48
E01006558,36
E01006560,30
E01006562,41
E01006563,41
E01006564,30
E01006565,35
E01006566,33
E01006567,18
E01006568,13
E01006569,33
E01006570,13
E01006571,16
E01006572,20
E01006573,41
E01006574,20
E01006575,15
E01006576,13
E01006577,12
E01006578,11
E01006579,14
E01006580,10
E01006581,9
E01006582,11
E01006583,8
E01006584,15
E01006585,27
E01006586,18
E01006587,21
E01006588,30
E01006589,18
E01006590,38
E01006591,29
E01006592,22
E01006593,32
E01006594,6
E01006595,26
E01006596,26
E01006597,19
E01006598,15
E01006599,15
E01006600,22
E01006603,18
E01006604,28
E01006605,24
E01006606,27
E01006607,10
E01006608,27
E01006609,30
E01006610,43
E01006611,47
E01006612,17
E01006613,18
E01006614,41
E01006615,42
E01006616,23
E01006617,16
E01006618,29
E01006619,10
E01006620,12
E01006621,23
E01006622,12
E01006623,7
E01006624,3
E01006625,11
E01006626,13
E01006627,8
E01006628,17
E01006629,21
E01006630,32
E01006632,34
E01006633,33
E01006637,12
E01006638,11
E01006639,7
E01006640,10
E01006641,18
E01006642,16
E01006643,19
E01006644,8
E01006645,8
E01006646,18
E01006647,34
E01006648,35
E01006651,9
E01006652,15
E01006653,8
E01006654,14
E01006655,10
E01006656,18
E01006657,18
E01006658,8
E01006659,8
E01006660,10
E01006661,5
E01006662,13
E01006663,12
E01006664,10
E01006665,2
E01006666,1
E01006667,3
E01006668,1
E01006669,6
E01006670,1
E01006671,5
E01006672,15
E01006673,37
E01006674,47
E01006675,40
E01006676,41
E01006677,49
E01006678,41
E01006679,53
E01006680,7
E01006681,12
E01006682,8
E01006683,13
E01006684,5
E01006685,12
E01006686,14
E01006687,5
E01006688,14
E01006689,7
E01006690,32
E01006691,34
E01006692,34
E01006693,54
E01006694,39
E01006695,38
E01006696,35
E01006697,35
E01006698,45
E01006699,55
E01006700,48
E01006701,53
E01006702,41
E01006703,46
E01006705,41
E01006706,4
E01006707,3
E01006708,14
E01006709,15
E01006710,2
E01006711,46
E01006712,39
E01006713,41
E01006716,39
E01006717,41
E01006718,43
E01006719,41
E01006720,52
E01006721,47
E01006722,61
E01006723,50
E01006724,47
E01006725,39
E01006726,46
E01006727,35
E01006728,42
E01006729,16
E01006730,21
E01006731,22
E01006732,17
E01006734,18
E01006735,7
E01006736,18
E01006737,21
E01006738,11
E01006739,17
E01006740,13
E01006741,24
E01006742,22
E01006743,18
E01006744,19
E01006745,16
E01006746,34
E01006747,43
E01006748,34
E01006751,31
E01006752,49
E01006753,15
E01006754,4
E01006755,8
E01006756,8
E01006757,8
E01006758,12
E01006759,46
E01006760,44
E01006761,42
E01006762,31
E01006763,30
E01006764,33
E01006765,32
E01006766,45
E01006767,44
E01006768,40
E01006769,4
E01006770,14
E01006771,14
E01006772,15
E01006773,6
E01006774,8
E01006775,14
E01006776,13
E01006778,22
E01006779,14
E01006780,21
E01006781,24
E01006782,25
E01006783,23
E01006784,26
E01006785,24
E01006786,28
E01006787,23
E01006788,13
E01006790,33
E01006791,19
E01006792,3
E01006793,14
E01006794,17
E01006795,12
E01006796,0
E01006797,15
E01006798,14
E01006799,10
E01006800,9
E01006801,13
E01006802,3
E01006803,0
E01006804,3
E01006805,4
E01006806,3
E01006807,2
E01006808,3
E01006809,2
E01006810,9
E01006811,7
E01006812,10
E01006813,4
E01006814,17
E01006815,8
E01006816,7
E01006817,8
E01006818,5
E01006819,9
E01006820,10
E01006821,10
E01006822,7
E01006823,3
E01006824,6
E01006825,7
E01006826,4
E01006827,6
E01006828,4
E01006829,5
E01006830,9
E01006831,9
E01006832,35
E01006833,11
E01006834,12
E01006835,6
E01006836,7
E01006837,4
E01006838,5
E01006839,6
E01006840,8
E01006841,5
E01006842,8
E01006843,4
E01006844,7
E01006845,13
E01006846,10
E01006847,12
E01006848,8
E01006849,4
E01006850,3
E01006851,4
E01006852,4
E01006853,6
E01006854,7
E01006855,3
E01006856,8
E01006857,7
E01006858,13
E01006859,5
E01006860,10
E01006861,12
E01006862,4
E01006863,13
E01006864,15
E01006865,9
E01006866,3
E01006867,14
E01006868,9
E01006869,9
E01006870,50
E01006871,18
E01006872,50
E01006873,26
E01006874,28
E01006875,9
E01006876,15
E01006877,39
E01006878,13
E01006879,9
E01006880,27
E01006881,35
E01006882,3
E01006883,6
E01006884,5
E01006885,0
E01006886,2
E01006887,4
E01006888,7
E01006889,4
E01006890,13
E01006891,13
E01006892,11
E01006893,9
E01006894,7
E01006895,7
E01006896,8
E01006897,7
E01006898,2
E01006899,8
E01006900,5
E01006901,6
E01006903,12
E01006904,10
E01006905,6
E01006906,9
E01006907,9
E01006908,5
E01006909,6
E01006910,5
E01006911,6
E01006912,15
E01006913,5
E01006914,3
E01006915,9
E01006916,7
E01006917,4
E01006918,9
E01006919,3
E01006920,12
E01006921,10
E01006922,4
E01006923,2
E01006924,2
E01006925,3
E01006926,9
E01006927,10
E01006928,21
E01006929,10
E01006930,9
E01006931,8
E01006932,6
E01006933,7
E01006934,29
E01006935,23
E01006936,9
E01006937,21
E01006938,0
E01006939,21
E01006940,25
E01006941,23
E01006942,15
E01006943,15
E01006944,18
E01006945,54
E01006946,5
E01006947,11
E01006948,9
E01006949,14
E01006950,27
E01006951,9
E01006952,24
E01006953,27
E01006954,34
E01006955,26
E01006956,30
E01006957,24
E01006958,27
E01006959,26
E01006960,28
E01006961,48
E01006962,48
E01006963,40
E01006964,70
E01006965,30
E01006966,44
E01006967,48
E01006968,82
E01006969,72
E01006970,78
E01006971,62
E01006972,24
E01006973,15
E01006974,15
E01006976,21
E01006977,22
E01006978,19
E01006979,10
E01006980,9
E01006981,12
E01006982,11
E01006983,10
E01006984,13
E01006985,4
E01006986,4
E01006987,4
E01006988,12
E01006989,3
E01006990,12
E01006991,4
E01006992,3
E01006993,2
E01006994,63
E01006995,15
E01006996,52
E01006997,25
E01006998,42
E01006999,7
E01007000,13
E01007001,27
E01007002,4
E01007003,56
E01007004,47
E01007005,48
E01007006,73
E01007007,57
E01007008,62
E01007009,48
E01007010,26
E01007011,45
E01007012,72
E01007013,56
E01007014,13
E01007016,47
E01007017,62
E01007019,39
E01007020,5
E01007021,16
E01007022,14
E01007023,6
E01007024,5
E01007025,15
E01007026,5
E01007027,1
E01007028,8
E01007029,9
E01007030,9
E01007031,19
E01007032,12
E01007033,13
E01007034,19
E01007035,23
E01007036,9
E01007037,3
E01007038,3
E01007039,10
E01007040,7
E01007041,16
E01007042,12
E01007043,15
E01007044,4
E01007045,4
E01007046,19
E01007047,15
E01007048,15
E01007049,26
E01007050,23
E01007051,28
E01007052,26
E01007053,14
E01007054,19
E01007055,15
E01007056,15
E01007057,15
E01007058,27
E01007059,18
E01007060,12
E01007061,19
E01007062,18
E01007063,21
E01007064,20
E01007065,8
E01007066,11
E01007067,3
E01007068,5
E01007069,12
E01007070,16
E01007071,12
E01007072,16
E01007073,10
E01007074,11
E01007075,12
E01007076,5
E01007077,13
E01007078,14
E01007079,13
E01007080,14
E01007081,15
E01007082,12
E01007083,13
E01007084,16
E01007085,15
E01007086,16
E01007087,15
E01007088,18
E01007089,7
E01007090,13
E01007091,9
E01007092,11
E01007095,19
E01007096,18
E01007097,18
E01007098,6
E01007099,11
E01007100,18
E01007101,17
E01007102,40
E01007103,40
E01007104,37
E01007105,26
E01007106,16
E01007107,29
E01007108,15
E01007109,34
E01007110,7
E01007111,13
E01007112,24
E01007113,10
E01007114,14
E01007115,28
E01007116,10
E01007117,12
E01007118,11
E01007119,7
E01007120,6
E01007121,8
E01007122,16
E01007123,14
E01007124,5
E01007125,16
E01007126,53
E01007127,64
E01007128,73
E01007129,61
E01007130,71
E01007131,70
E01007133,33
E01007135,18
E01007136,15
E01007137,12
E01007138,20
E01007139,25
E01007140,20
E01007141,27
E01007142,11
E01007143,10
E01007144,0
E01007145,8
E01007146,12
E01007147,7
E01007148,5
E01007149,6
E01007150,1
E01007151,18
E01007152,18
E01007153,18
E01007154,18
E01007155,36
E01007156,15
E01007157,15
E01007158,11
E01007159,6
E01007160,14
E01007161,4
E01007162,9
E01007163,3
E01007164,8
E01007165,4
E01007166,10
E01007167,10
E01007168,6
E01007169,10
E01007170,15
E01007171,7
E01007172,6
E01007173,20
E01007174,20
E01007175,23
E01007176,20
E01007177,11
E01007178,18
E01007179,41
E01007180,25
E01007181,24
E01007182,9
E01007183,12
E01007184,7
E01007185,7
E01007186,4
E01007187,1
E01007188,11
E01007189,11
E01007190,8
E01007191,2
E01007192,3
E01007193,16
E01007194,18
E01007195,2
E01007196,23
E01007197,25
E01007198,24
E01007199,2
E01007200,8
E01007201,18
E01007202,18
E01007203,3
E01007204,5
E01007205,5
E01007206,13
E01007207,24
E01007208,21
E01007209,16
E01007210,5
E01007211,29
E01007212,38
E01007213,34
E01007214,43
E01007215,20
E01007216,45
E01007217,41
E01007218,44
E01007219,52
E01007220,42
E01007221,22
E01007222,10
E01007223,3
E01007224,5
E01007225,21
E01007226,20
E01007227,23
E01007228,18
E01007229,25
E01007230,21
E01007231,21
E01007232,24
E01007233,25
E01007234,17
E01007235,42
E01007236,46
E01007237,17
E01007238,21
E01007239,37
E01007240,12
E01007241,3
E01007242,15
E01007243,22
E01007244,39
E01007245,7
E01007246,5
E01007247,4
E01007248,8
E01007249,8
E01007250,7
E01007251,8
E01007252,4
E01007253,5
E01007254,6
E01007255,10
E01007256,13
E01007257,10
E01007258,1
E01007259,6
E01007260,3
E01007261,5
E01007262,2
E01007263,3
E01007264,7
E01007265,14
E01007266,7
E01007267,7
E01007268,5
E01007269,23
E01007270,26
E01007271,39
E01007272,30
E01007273,20
E01007274,19
E01007275,33
E01007276,46
E01007277,29
E01007278,26
E01007279,13
E01007280,3
E01007281,7
E01007282,23
E01007283,0
E01007284,3
E01007285,5
E01007286,11
E01007287,13
E01007288,13
E01007289,27
E01007290,14
E01007291,70
E01007292,39
E01007293,25
E01007294,30
E01007295,19
E01007296,22
E01007297,9
E01007298,12
E01007299,4
E01007300,17
E01007301,11
E01007302,9
E01007303,9
E01007304,6
E01007305,10
E01007306,5
E01007307,11
E01007308,13
E01007309,13
E01007310,21
E01007311,25
E01007312,19
E01007313,15
E01007314,43
E01007315,13
E01007316,44
E01007317,12
E01007318,14
E01007319,6
E01007320,13
E01007321,5
E01007322,15
E01007323,10
E01007324,12
E01007325,12
E01007326,14
E01007327,8
E01007328,4
E01007329,3
E01007330,2
E01007331,5
E01007332,7
E01007333,7
E01007334,12
E01007335,11
E01007336,83
E01007337,89
E01007338,87
E01007339,71
E01007340,89
E01007341,1
E01007342,9
E01007343,14
E01007344,5
E01007345,16
E01007346,14
E01007347,8
E01007348,5
E01007349,4
E01007350,5
E01007351,5
E01007352,5
E01007353,5
E01007354,3
E01007355,12
E01007356,11
E01007357,12
E01007358,6
E01007359,5
E01007360,4
E01007361,10
